terms,Id,tf_idf
ssd,79,0.6579184886762015
fingerprint,96,4.426840650463674
nero,124,1.6968115426426889
zaino,130,5.791661980904258
tastiera,138,1.8618912930021374
lavoro,167,2.817402738029574
r,179,5.5254529391317835
uomo,187,2.3899587232026342
commercio,187,5.5254529391317835
310,195,5.5254529391317835
led,198,9.38267299900024
mouse,207,5.663600338216195
display,214,1.7877833208484155
2,214,1.9701048776423702
qwerty,227,3.1275576663334133
gaming,243,2.5810139599653437
srgb,243,5.5254529391317835
ssd,7,0.6579184886762015
5,18,2.6922395950755678
hd,30,2.15815710914531
3,41,2.0914657346466377
computer,45,0.6201781606933544
liquid,47,4.832305758571839
15.6,56,1.8365734850178477
3.6ghz,66,4.426840650463674
laptop,67,0.7805208107685337
16gb,77,1.6134299337036377
13,82,2.480930501408361
hdmi,87,1.8365734850178477
pacchetto,91,3.2228678461377385
wireless,96,2.6350811812356194
graphite,98,4.832305758571839
core,113,1.4824016712972337
3,120,2.0914657346466377
6,120,1.4650099285853646
display,120,1.7877833208484155
moleskine,131,5.5254529391317835
550,135,5.5254529391317835
bis,137,5.5254529391317835
3.6ghz,137,4.426840650463674
usb,156,1.3357981971053583
d235,163,5.5254529391317835
cocopa,179,5.5254529391317835
mondo,182,5.5254529391317835
pc,191,0.19273414586641485
grigio,193,3.446011397451948
sdoppiatore,210,5.5254529391317835
penna,220,5.5254529391317835
portatile,226,0.5696258815305232
idrorepellente,250,5.5254529391317835
hp,8,1.4311083769096833
intel,10,1.025643268801519
display,16,1.7877833208484155
512gb,24,1.9701048776423702
mah,29,5.5254529391317835
pro,40,2.2868526089158046
pc,59,0.19273414586641485
portatile,62,0.5696258815305232
16gb,71,1.6134299337036377
supporta,74,3.733693469903729
pc,118,0.19273414586641485
2.4g,139,3.446011397451948
laptop,149,0.7805208107685337
mancro,158,5.5254529391317835
mac,172,2.886395609516525
macbook,184,2.229616073127455
neoprene,200,3.733693469903729
2400,245,5.5254529391317835
laptop,9,0.7805208107685337
16gb,20,1.6134299337036377
computer,26,0.6201781606933544
pollici,39,1.0595448204772002
numerica,41,4.832305758571839
color,47,5.5254529391317835
core,56,1.4824016712972337
laptop,76,0.7805208107685337
gaming,77,2.5810139599653437
fhd,84,2.1932484289565797
12th,86,4.139158578011894
galaxy,98,4.139158578011894
16gb,98,1.6134299337036377
flex,99,4.832305758571839
tastiera,99,1.8618912930021374
aperto,102,5.5254529391317835
8c,105,5.5254529391317835
office,109,2.1242555574696285
4,122,2.434410485773468
keyboard,141,4.832305758571839
universit,167,3.733693469903729
nero,170,1.6968115426426889
viaggio,187,2.752864216892003
19.5v,190,4.426840650463674
710,195,5.5254529391317835
3,198,2.0914657346466377
ethernet,208,3.5795427900764705
10,212,2.434410485773468
ram,213,0.8249725733393676
porte,216,4.426840650463674
gaming,219,2.5810139599653437
256gb,220,2.267356401110302
fi,223,2.6350811812356194
intel,5,1.025643268801519
11,6,1.276957697082425
ssd,11,0.6579184886762015
256,11,3.3282283617955644
interno,19,4.832305758571839
display,20,1.7877833208484155
ssd,26,0.6579184886762015
1920x1080,27,4.139158578011894
1200p,39,5.5254529391317835
2021,40,3.446011397451948
usb3.1,44,5.5254529391317835
5,52,2.6922395950755678
hdmi,60,1.8365734850178477
sistema,61,3.9160150266976834
bt5.0,66,3.9160150266976834
windows,78,1.4479154952260644
system,84,4.832305758571839
windows,85,1.4479154952260644
ssd,112,0.6579184886762015
intel,117,1.025643268801519
pronto,136,2.434410485773468
n97,137,3.733693469903729
hdmi,137,1.8365734850178477
3,143,2.0914657346466377
donna,149,2.6350811812356194
scrivania,151,3.5795427900764705
dpi,172,3.9160150266976834
and,181,3.9160150266976834
900,182,5.5254529391317835
computer,204,1.2403563213867088
ddr4,214,2.0597170363320574
display,220,1.7877833208484155
36gb,230,5.5254529391317835
gigabit,235,4.426840650463674
porta,238,1.8618912930021374
ddr4,7,2.0597170363320574
computer,37,0.6201781606933544
grafica,103,3.446011397451948
ryzen,105,4.139158578011894
display,108,1.7877833208484155
512gb,114,1.9701048776423702
geforce,115,4.426840650463674
interactive,121,5.5254529391317835
porta,132,1.8618912930021374
core,136,1.4824016712972337
7.5,169,5.5254529391317835
m1,176,3.5795427900764705
mousepad,182,5.5254529391317835
portatile,202,0.5696258815305232
blu,205,3.446011397451948
mouse,223,1.8878667794053983
garanzia,225,3.5795427900764705
fino,231,1.8618912930021374
16gb,234,1.6134299337036377
w11,235,3.5795427900764705
10,236,2.434410485773468
laptop,244,0.7805208107685337
messenger,250,3.733693469903729
versione,3,3.9160150266976834
libre,5,2.6922395950755678
x,21,2.480930501408361
1080p,22,3.9160150266976834
esclusiva,24,4.426840650463674
i5,58,1.811880872427476
6400,72,4.832305758571839
ssd,86,0.6579184886762015
512,105,3.1275576663334133
usdt,110,4.832305758571839
display,112,1.7877833208484155
portatili,130,3.3282283617955644
ram,137,0.8249725733393676
band,140,5.5254529391317835
computer,157,0.6201781606933544
programmabili,172,5.5254529391317835
macbook,178,2.229616073127455
caricabatterie,195,4.139158578011894
fhd,214,2.1932484289565797
m3,226,3.733693469903729
intel,236,1.025643268801519
modelli,240,5.5254529391317835
vgn,244,5.5254529391317835
dpi,245,3.9160150266976834
sostituzione,247,5.5254529391317835
usb,248,1.3357981971053583
antiriflesso,15,4.426840650463674
8,25,2.5810139599653437
hp,35,1.4311083769096833
w10,37,3.446011397451948
processore,59,2.817402738029574
wireless,61,2.6350811812356194
15.6,68,1.8365734850178477
touch,80,4.139158578011894
ram,90,0.8249725733393676
ntel,108,3.9160150266976834
core,111,1.4824016712972337
6,114,1.4650099285853646
de,115,5.5254529391317835
laptop,125,0.7805208107685337
lnq100x240g,135,5.5254529391317835
17,144,2.886395609516525
15,149,1.5742092205503564
viaggi,149,3.9160150266976834
macbook,162,2.229616073127455
batteria,172,4.139158578011894
bagaglio,173,4.832305758571839
curva,174,5.5254529391317835
senza,175,3.3282283617955644
pollici,187,1.0595448204772002
logitech,191,4.139158578011894
uso,191,2.347399108783838
wireless,205,2.6350811812356194
monitor,218,2.480930501408361
computer,229,0.6201781606933544
retrattile,232,5.5254529391317835
pro,236,1.1434263044579023
256gb,4,2.267356401110302
intel,16,2.051286537603038
galaxy,18,4.139158578011894
ips,21,3.1275576663334133
fhd,24,2.1932484289565797
display,40,1.7877833208484155
bt5.0,41,3.9160150266976834
usb3.0,41,3.733693469903729
n95,48,3.446011397451948
layout,49,3.2228678461377385
pc,71,0.19273414586641485
retroilluminata,78,3.733693469903729
11,86,1.276957697082425
13ma,90,5.5254529391317835
1000,95,4.832305758571839
intel,100,1.025643268801519
240gb,111,3.446011397451948
display,115,1.7877833208484155
computer,130,0.6201781606933544
porta,140,1.8618912930021374
porta,144,3.723782586004275
2,148,1.9701048776423702
uomo,157,4.7799174464052685
computer,168,0.6201781606933544
copri,197,5.5254529391317835
80,201,4.426840650463674
120cm,210,5.5254529391317835
max,230,5.5254529391317835
trust,245,3.3282283617955644
ssd,1,0.6579184886762015
computer,2,0.6201781606933544
11,19,1.276957697082425
ram,20,0.8249725733393676
portatile,35,0.5696258815305232
macbook,47,2.229616073127455
i3,85,3.5795427900764705
n95,87,3.446011397451948
1tb,90,2.229616073127455
4k,92,3.0405462893437836
16gb,94,1.6134299337036377
4570,101,4.832305758571839
messenger,126,3.733693469903729
pollici,130,1.0595448204772002
i5,138,1.811880872427476
alluminio,151,3.9160150266976834
pollici,156,1.0595448204772002
scomparto,167,4.832305758571839
pc,168,0.3854682917328297
play,168,3.9160150266976834
profilo,170,4.139158578011894
rw,179,4.426840650463674
250,190,3.2228678461377385
pollici,194,1.0595448204772002
aziendale,211,5.5254529391317835
tf,220,3.2228678461377385
tastiera,227,1.8618912930021374
siderale,230,5.5254529391317835
fhd,243,2.1932484289565797
xl,251,8.853681300927349
5g,4,2.752864216892003
portatile,6,0.5696258815305232
intel,11,1.025643268801519
15s,17,4.832305758571839
4.0,21,4.832305758571839
3.0,21,2.960503581670247
slim,24,3.733693469903729
ssd,24,0.6579184886762015
windows,24,1.4479154952260644
5g,36,2.752864216892003
ram,37,0.8249725733393676
i7,56,2.347399108783838
ssd,63,0.6579184886762015
n4020,65,3.9160150266976834
wifi,65,1.7412633052135227
ram,74,0.8249725733393676
antiriflesso,86,4.426840650463674
fisso,101,2.6922395950755678
uomo,124,2.3899587232026342
csl,182,5.5254529391317835
portatile,190,0.5696258815305232
g7,192,4.832305758571839
4,195,2.434410485773468
250,196,3.2228678461377385
phillips,202,5.5254529391317835
i5,219,1.811880872427476
13,222,4.961861002816722
32gb,231,3.446011397451948
pro,235,1.1434263044579023
regolabile,249,3.5795427900764705
600,13,4.426840650463674
celeron,16,2.529720665577793
senza,22,3.3282283617955644
520,27,4.832305758571839
5g,45,2.752864216892003
retina,47,4.426840650463674
blu,57,3.446011397451948
laptop,58,0.7805208107685337
ssd,59,0.6579184886762015
mouse,63,1.8878667794053983
n97,66,3.733693469903729
5.0g,76,4.139158578011894
2021,91,3.446011397451948
notebook,93,1.0145934326149337
folio,109,5.5254529391317835
cm,128,3.733693469903729
classic,131,5.5254529391317835
universita,144,5.5254529391317835
shopping,159,5.5254529391317835
pc,161,0.3854682917328297
pc,165,0.19273414586641485
myhozee,167,5.5254529391317835
adelgo,168,5.5254529391317835
laptop,179,0.7805208107685337
disinfettabile,193,4.426840650463674
skype,201,5.5254529391317835
m2,222,3.3282283617955644
cm,227,3.733693469903729
ak1,235,5.5254529391317835
cpu,12,2.6922395950755678
mini,12,1.9145350264875596
pc,13,0.19273414586641485
1tb,22,2.229616073127455
ram,25,0.8249725733393676
notebook,28,3.043780297844801
asus,33,3.0405462893437836
pc,43,0.19273414586641485
hdd,53,4.139158578011894
solo,53,5.5254529391317835
pen,58,5.5254529391317835
fino,60,1.8618912930021374
ram,70,0.8249725733393676
integrata,73,4.832305758571839
sblocco,78,4.832305758571839
full,85,2.960503581670247
notebook,87,2.0291868652298675
ddr4,92,2.0597170363320574
wi,101,2.6350811812356194
optiplex,106,3.9160150266976834
rw,111,4.426840650463674
pc,112,0.19273414586641485
station,127,5.5254529391317835
pollici,128,1.0595448204772002
ruote,130,8.853681300927349
vesa,137,4.426840650463674
uomo,145,2.3899587232026342
sottile,145,3.9160150266976834
computer,148,0.6201781606933544
laptop,161,0.7805208107685337
3,171,2.0914657346466377
m3,184,3.733693469903729
520,195,4.832305758571839
13,221,2.480930501408361
air,226,3.0405462893437836
1,245,2.6922395950755678
ram,246,0.8249725733393676
lavora,251,5.5254529391317835
computer,5,0.6201781606933544
hd,11,2.15815710914531
portatile,28,0.5696258815305232
wifi,34,1.7412633052135227
82qy,40,5.5254529391317835
full,42,2.960503581670247
drive,54,4.832305758571839
bluetooth,60,2.752864216892003
pacchetto,70,3.2228678461377385
notebook,77,2.0291868652298675
usb3.2,87,3.9160150266976834
hd,93,2.15815710914531
fhd,94,2.1932484289565797
core,97,1.4824016712972337
usb,102,1.3357981971053583
16gb,104,1.6134299337036377
bt5.2,114,4.832305758571839
valigia,130,5.5254529391317835
usb,132,1.3357981971053583
desktop,140,1.8618912930021374
escursioni,149,5.5254529391317835
2000,179,5.5254529391317835
m1,183,7.159085580152941
garanzia,203,3.5795427900764705
ufficio,211,2.529720665577793
stampante,218,4.832305758571839
computer,219,0.6201781606933544
ssd,230,0.6579184886762015
lenovo,234,2.0914657346466377
emmc,241,3.3282283617955644
deskion,251,5.5254529391317835
512gb,2,1.9701048776423702
schermo,28,2.752864216892003
desktop,34,1.8618912930021374
pro,44,1.1434263044579023
14,49,3.4825266104270454
pollici,52,1.0595448204772002
mouse,61,1.8878667794053983
mouse,65,1.8878667794053983
n,68,5.5254529391317835
fingerprint,71,4.426840650463674
n95,76,3.446011397451948
type,78,3.733693469903729
core,88,1.4824016712972337
notebook,90,1.0145934326149337
1,99,2.6922395950755678
ricondizionato,104,1.7642528234382215
3.0,106,2.960503581670247
desktop,114,1.8618912930021374
win,117,2.1932484289565797
blu,118,3.446011397451948
hdmi,127,1.8365734850178477
5gbps,127,5.5254529391317835
dual,140,2.817402738029574
laptop,145,0.7805208107685337
ricarica,149,4.832305758571839
nodo,155,5.5254529391317835
viaggio,159,2.752864216892003
hp,160,1.4311083769096833
computer,162,0.6201781606933544
impermeabile,199,2.6350811812356194
mouse,205,3.7757335588107965
sinistra,205,5.5254529391317835
ngs,209,5.5254529391317835
cavi,218,3.733693469903729
pollici,220,1.0595448204772002
computer,236,0.6201781606933544
qwerty,242,3.1275576663334133
75,243,13.280521951391023
90w,244,5.5254529391317835
laptop,249,0.7805208107685337
hp,1,1.4311083769096833
ips,7,3.1275576663334133
portatile,11,0.5696258815305232
windows,34,1.4479154952260644
office,34,2.1242555574696285
pc,36,0.19273414586641485
operativo,42,4.139158578011894
13,47,2.480930501408361
dvd,51,3.2228678461377385
desktop,53,1.8618912930021374
pollici,60,1.0595448204772002
pc,63,0.19273414586641485
ssd,83,0.6579184886762015
office,91,2.1242555574696285
mouse,97,1.8878667794053983
am02pro,114,5.5254529391317835
ricondizionato,119,1.7642528234382215
ufficio,126,2.529720665577793
zainetto,149,5.5254529391317835
kroser,150,4.832305758571839
tracolla,160,3.2228678461377385
pc,196,0.19273414586641485
organizer,208,4.832305758571839
pro,210,1.1434263044579023
intel,234,1.025643268801519
pollici,240,1.0595448204772002
n4000,241,4.426840650463674
controllo,248,5.5254529391317835
italiana,20,3.0405462893437836
portatile,23,0.5696258815305232
schermo,23,2.752864216892003
s14,26,5.5254529391317835
ddr4,35,2.0597170363320574
pc,39,0.19273414586641485
i5,46,1.811880872427476
scuola,51,2.817402738029574
uhd,56,2.886395609516525
evo,58,4.832305758571839
15,60,1.5742092205503564
uso,68,2.347399108783838
portatile,69,0.5696258815305232
teclast,76,4.832305758571839
intel,81,1.025643268801519
i5,81,1.811880872427476
128gb,82,3.3282283617955644
core,98,1.4824016712972337
3.0,102,2.960503581670247
magic,141,5.5254529391317835
uomini,150,4.832305758571839
pollici,155,2.1190896409544004
design,168,4.139158578011894
a1989,183,5.5254529391317835
protettiva,194,3.446011397451948
pro,212,1.1434263044579023
50,228,4.832305758571839
5559,247,5.5254529391317835
256,1,3.3282283617955644
6gb,4,3.733693469903729
ghz,21,2.6350811812356194
senza,32,3.3282283617955644
4gb,38,3.446011397451948
6,41,1.4650099285853646
usb3.2,48,3.9160150266976834
5205u,59,5.5254529391317835
core,60,1.4824016712972337
desk,64,5.5254529391317835
protezione,65,4.832305758571839
office,68,2.1242555574696285
antifurto,76,3.3282283617955644
open,79,4.426840650463674
6,87,1.4650099285853646
1tb,103,2.229616073127455
pro,106,1.1434263044579023
g2,110,4.426840650463674
adattatore,127,3.5795427900764705
240,135,3.5795427900764705
ricondizionato,136,1.7642528234382215
tracolla,142,3.2228678461377385
22,149,4.426840650463674
pc,153,0.19273414586641485
matein,157,5.5254529391317835
portatile,161,0.5696258815305232
8,161,2.5810139599653437
x,163,4.961861002816722
laptop,171,0.7805208107685337
laptop,181,1.5610416215370675
430,196,4.426840650463674
1600,205,5.5254529391317835
mano,205,4.426840650463674
4g,220,5.5254529391317835
laptop,222,1.5610416215370675
ddr4,241,2.0597170363320574
borsa,250,3.000202496793269
hd,26,2.15815710914531
pronto,31,2.434410485773468
veloce,44,5.5254529391317835
ssd,57,0.6579184886762015
hd,59,2.15815710914531
240gb,63,3.446011397451948
computer,66,0.6201781606933544
ssd,71,0.6579184886762015
fhd,83,2.1932484289565797
x,83,2.480930501408361
msi,94,4.426840650463674
pcie4,94,5.5254529391317835
omaggio,95,5.5254529391317835
7010,111,5.5254529391317835
potenza,121,5.5254529391317835
nero,169,1.6968115426426889
trust,170,3.3282283617955644
compatibile,176,5.059441331155586
macbook,194,2.229616073127455
interruttore,198,5.5254529391317835
destra,205,5.5254529391317835
gb,213,3.9178357018670313
organizer,228,4.832305758571839
computer,235,0.6201781606933544
2.4g,241,3.446011397451948
3458,247,9.664611517143678
nero,249,1.6968115426426889
protezione,4,4.832305758571839
port,14,3.9160150266976834
fhd,16,2.1932484289565797
fhd,17,2.1932484289565797
ssd,21,0.6579184886762015
estensioni,32,4.426840650463674
italiana,32,3.0405462893437836
4gb,33,3.446011397451948
4,41,2.434410485773468
supporta,57,3.733693469903729
14,70,1.7412633052135227
portatile,75,0.5696258815305232
4gb,99,3.446011397451948
display,100,1.7877833208484155
14500,113,5.5254529391317835
usb,127,2.6715963942107166
surface,127,3.9160150266976834
uomo,130,2.3899587232026342
pc,137,0.19273414586641485
uomo,149,2.3899587232026342
grande,153,3.733693469903729
air,176,3.0405462893437836
caricatore,192,3.446011397451948
chromebook,204,3.1275576663334133
monitor,243,4.961861002816722
voca,245,5.5254529391317835
m5y1k,247,5.5254529391317835
bontec,249,4.426840650463674
win,4,2.1932484289565797
lenovo,5,2.0914657346466377
computer,19,0.6201781606933544
incluso,41,3.9160150266976834
alder,43,3.9160150266976834
32,44,3.5795427900764705
pollici,57,1.0595448204772002
6,60,1.4650099285853646
ssd,68,0.6579184886762015
ssd,80,0.6579184886762015
alluminio,90,3.9160150266976834
4060,94,5.5254529391317835
mini,107,1.9145350264875596
pc,114,0.19273414586641485
computer,124,0.6201781606933544
4gb,140,3.446011397451948
portatile,151,0.5696258815305232
17,187,2.886395609516525
x360,190,5.5254529391317835
15.6,214,1.8365734850178477
vga,223,3.1275576663334133
ore,229,5.5254529391317835
ghz,235,2.6350811812356194
hdmi,235,1.8365734850178477
5759,247,5.5254529391317835
desktop,2,1.8618912930021374
oro,4,4.426840650463674
ram,18,0.8249725733393676
ssd,23,0.6579184886762015
hd,25,2.15815710914531
pc,26,0.19273414586641485
1366,35,4.832305758571839
sdram,35,4.426840650463674
ssd,40,0.6579184886762015
notebook,42,1.0145934326149337
fi,44,2.6350811812356194
msi,49,4.426840650463674
ram,49,0.8249725733393676
computer,54,0.6201781606933544
256gb,55,2.267356401110302
rom,60,3.733693469903729
win,61,2.1932484289565797
computer,67,0.6201781606933544
5480,88,5.5254529391317835
ssd,88,0.6579184886762015
pc,102,0.19273414586641485
memoria,110,3.2228678461377385
15,128,1.5742092205503564
lavoro,144,2.817402738029574
pc,159,0.19273414586641485
zaino,165,8.687492971356386
altoparlante,168,5.5254529391317835
hp,192,4.29332513072905
notebook,203,1.0145934326149337
geforce,213,4.426840650463674
bluetooth,214,2.752864216892003
blu,216,3.446011397451948
15.4,224,4.832305758571839
lavoro,238,2.817402738029574
dispositivi,240,5.5254529391317835
ssd,246,0.6579184886762015
pro,8,1.1434263044579023
win,9,2.1932484289565797
rom,9,3.733693469903729
sff,14,3.446011397451948
8gb,40,2.0597170363320574
15.6,59,1.8365734850178477
scheda,62,3.2228678461377385
funyet,74,5.5254529391317835
memoria,84,3.2228678461377385
computer,91,0.6201781606933544
gddr6,94,5.5254529391317835
15.6,95,1.8365734850178477
n4500,96,2.886395609516525
cloud,103,5.5254529391317835
i5,106,1.811880872427476
ssd,110,0.6579184886762015
sff,113,3.446011397451948
pc,116,0.19273414586641485
pc,132,0.19273414586641485
1,134,2.6922395950755678
uomo,153,2.3899587232026342
pollici,154,1.0595448204772002
13,197,7.442791504225083
2,207,1.9701048776423702
pc,208,0.19273414586641485
pcie,215,3.446011397451948
commutazione,218,5.5254529391317835
40wh,247,5.5254529391317835
mobile,249,5.5254529391317835
i7,2,2.347399108783838
g9,10,3.5795427900764705
pro,14,1.1434263044579023
pollici,21,1.0595448204772002
l480,25,5.5254529391317835
processore,29,2.817402738029574
argento,45,2.886395609516525
wireless,51,2.6350811812356194
notebook,56,1.0145934326149337
processore,56,2.817402738029574
home,56,2.5810139599653437
hp,71,1.4311083769096833
90hz,73,5.5254529391317835
pollici,82,1.0595448204772002
i5,101,1.811880872427476
mini,106,1.9145350264875596
2.4,140,4.139158578011894
5.0g,140,4.139158578011894
charging,153,5.5254529391317835
adattatore,192,3.5795427900764705
pz,202,5.5254529391317835
pc,207,0.19273414586641485
laptop,208,0.7805208107685337
3.60ghz,211,5.5254529391317835
gaming,213,2.5810139599653437
17,216,2.886395609516525
tablet,220,12.891471384550954
14,220,1.7412633052135227
scrivania,251,7.159085580152941
n4500,1,2.886395609516525
wireless,13,2.6350811812356194
15.6,18,1.8365734850178477
computer,22,0.6201781606933544
pc,25,0.19273414586641485
rgb,38,4.426840650463674
6,46,1.4650099285853646
ricondizionato,54,1.7642528234382215
portatile,55,0.5696258815305232
italiana,57,3.0405462893437836
fisso,64,2.6922395950755678
wifi,67,1.7412633052135227
core,71,1.4824016712972337
pronto,85,2.434410485773468
pc,87,0.3854682917328297
home,94,2.5810139599653437
cpu,96,2.6922395950755678
hdmi,114,1.8365734850178477
16g,120,4.832305758571839
pc,123,0.19273414586641485
laptop,126,0.7805208107685337
bopai,132,5.5254529391317835
ventola,140,4.139158578011894
ventiquattrore,158,5.5254529391317835
uomo,159,2.3899587232026342
anti,166,3.9160150266976834
trapuntato,176,5.5254529391317835
vista,179,5.5254529391317835
tablet,180,3.2228678461377385
lktast50,188,5.5254529391317835
5,210,2.6922395950755678
pro,211,1.1434263044579023
wifi,213,1.7412633052135227
ram,225,0.8249725733393676
m.2,235,3.0405462893437836
ssd,235,0.6579184886762015
supporto,4,2.3899587232026342
512gb,6,1.9701048776423702
hp,10,1.4311083769096833
ram,15,0.8249725733393676
quad,26,3.9160150266976834
11,32,1.276957697082425
cx1,33,5.5254529391317835
fino,41,1.8618912930021374
ram,44,0.8249725733393676
1200,50,3.9160150266976834
uso,85,2.347399108783838
pro,98,1.1434263044579023
core,104,1.4824016712972337
usdt,136,4.832305758571839
fiocco,155,5.5254529391317835
porta,156,1.8618912930021374
computer,163,0.6201781606933544
portatile,164,0.5696258815305232
pc,183,0.19273414586641485
thinkpad,184,3.733693469903729
15,190,1.5742092205503564
sleeve,194,3.9160150266976834
auricolari,201,5.5254529391317835
trifoglio,203,5.5254529391317835
gt,213,4.832305758571839
2gb,219,5.5254529391317835
laptop,224,1.5610416215370675
laptop,227,0.7805208107685337
portatile,230,0.5696258815305232
ricondizionato,234,1.7642528234382215
pc,236,0.19273414586641485
cavi,239,7.467386939807458
system,6,4.832305758571839
16,10,1.9990924145156226
8gb,13,2.0597170363320574
16gb,18,1.6134299337036377
core,38,1.4824016712972337
ram,38,0.8249725733393676
16,51,1.9990924145156226
11,54,1.276957697082425
1195g7,78,5.5254529391317835
11,85,1.276957697082425
oled,90,8.278317156023787
book3,98,4.832305758571839
ricondizionato,106,1.7642528234382215
alloggiamento,115,5.5254529391317835
pieghevole,123,4.139158578011894
porta,130,1.8618912930021374
pro,139,1.1434263044579023
2.4ghz,139,4.832305758571839
celoren,140,5.5254529391317835
leggero,145,4.426840650463674
lenovo,146,2.0914657346466377
portatile,148,0.5696258815305232
viaggi,150,3.9160150266976834
cabina,173,4.832305758571839
compatibile,174,2.529720665577793
borsa,177,1.5001012483966345
notebook,185,1.0145934326149337
g8,190,5.5254529391317835
computer,201,0.6201781606933544
4,216,2.434410485773468
argento,13,2.886395609516525
pc,19,0.19273414586641485
7520u,24,5.5254529391317835
1tb,28,2.229616073127455
wi,35,2.6350811812356194
gaming,43,5.162027919930687
desktop,44,1.8618912930021374
gen,58,4.139158578011894
1080p,60,3.9160150266976834
h,61,5.5254529391317835
intel,64,1.025643268801519
250,68,3.2228678461377385
w10,70,3.446011397451948
512gb,76,1.9701048776423702
schermo,77,2.752864216892003
pro,81,1.1434263044579023
ricondizionato,93,1.7642528234382215
notebook,103,1.0145934326149337
ram,115,0.8249725733393676
128gb,118,3.3282283617955644
college,153,5.5254529391317835
laptop,155,0.7805208107685337
antifurto,156,3.3282283617955644
laptop,167,0.7805208107685337
laptop,170,0.7805208107685337
stream,196,5.5254529391317835
usb,207,1.3357981971053583
7040,211,4.832305758571839
laptop,228,0.7805208107685337
ssd,231,0.6579184886762015
uso,234,2.347399108783838
5555,247,5.5254529391317835
portatile,1,0.5696258815305232
micro,17,3.733693469903729
3,27,2.0914657346466377
completa,31,4.139158578011894
11,34,1.276957697082425
schermo,39,2.752864216892003
quad,60,3.9160150266976834
256,69,3.3282283617955644
ricondizionato,82,1.7642528234382215
core,86,1.4824016712972337
ddr4,87,2.0597170363320574
operativo,96,4.139158578011894
pc,108,0.19273414586641485
alluminio,115,3.9160150266976834
q920,119,5.5254529391317835
line,121,5.5254529391317835
fino,131,1.8618912930021374
lapt.backpack,134,5.5254529391317835
minisforum,140,5.5254529391317835
nero,154,1.6968115426426889
lavoro,157,2.817402738029574
usb,166,1.3357981971053583
usb,177,1.3357981971053583
viaggio,177,2.752864216892003
ultrabook,194,5.5254529391317835
caricatore,196,3.446011397451948
flintronic,199,5.5254529391317835
nuwo,219,5.5254529391317835
sleeve,224,3.9160150266976834
pc,232,0.19273414586641485
8,17,2.5810139599653437
14,20,1.7412633052135227
notebook,22,1.0145934326149337
pentium,26,5.5254529391317835
hdmi,43,1.8365734850178477
modern,49,5.5254529391317835
full,55,2.960503581670247
gaming,66,2.5810139599653437
usb,71,1.3357981971053583
estesa,74,4.832305758571839
pollici,88,1.0595448204772002
wifi,118,1.7412633052135227
regolazione,123,5.5254529391317835
bags,133,5.5254529391317835
interno,135,4.832305758571839
fino,147,1.8618912930021374
usb,152,1.3357981971053583
pc,166,0.19273414586641485
monitor,168,2.480930501408361
tasti,170,4.426840650463674
mac,181,2.886395609516525
pollici,184,2.1190896409544004
pc,202,0.3854682917328297
hp,217,1.4311083769096833
usb,219,1.3357981971053583
chromebook,232,3.1275576663334133
apple,237,3.446011397451948
bluetooth,241,2.752864216892003
tilt,243,5.5254529391317835
no,246,5.5254529391317835
wifi,9,1.7412633052135227
slot,12,3.9160150266976834
ram,14,0.8249725733393676
128gb,15,3.3282283617955644
led,16,3.1275576663334133
usb,26,1.3357981971053583
lenovo,42,2.0914657346466377
monitor,42,2.480930501408361
3,45,2.0914657346466377
archiviazione,47,4.832305758571839
hssd,61,5.5254529391317835
portatile,79,0.5696258815305232
hd,85,2.15815710914531
15,89,1.5742092205503564
glossy,90,5.5254529391317835
1672it,94,5.5254529391317835
ricondizionato,95,1.7642528234382215
webcam,117,3.446011397451948
pollici,118,1.0595448204772002
rog,127,5.5254529391317835
donna,133,2.6350811812356194
trust,166,3.3282283617955644
computer,187,1.2403563213867088
donna,189,2.6350811812356194
6400t,212,4.832305758571839
asus,224,3.0405462893437836
ideapad,232,3.5795427900764705
pulsanti,245,3.733693469903729
portatile,10,0.5696258815305232
i7,14,2.347399108783838
gb,17,2.6118904679113544
8130u,25,5.5254529391317835
amazon,27,3.733693469903729
256gb,31,2.267356401110302
piena,41,5.5254529391317835
portatile,45,1.1392517630610464
12ma,46,5.5254529391317835
14,88,1.7412633052135227
fi,89,2.6350811812356194
intel,94,1.025643268801519
512gb,116,1.9701048776423702
beelink,120,4.832305758571839
500g,120,5.5254529391317835
borsa,125,1.5001012483966345
desktop,139,1.8618912930021374
compatibile,141,2.529720665577793
retroilluminata,166,3.733693469903729
computer,177,0.6201781606933544
usb,191,1.3357981971053583
lenovo,194,2.0914657346466377
3.25a,195,5.5254529391317835
25,203,5.5254529391317835
pro,220,1.1434263044579023
thinkpad,226,3.733693469903729
pc,41,0.19273414586641485
tastiera,45,1.8618912930021374
fisso,53,2.6922395950755678
15,55,1.5742092205503564
hcjip,60,5.5254529391317835
office,71,2.1242555574696285
5mp,73,4.832305758571839
notebook,79,1.0145934326149337
16,83,1.9990924145156226
desktop,92,1.8618912930021374
pronto,93,2.434410485773468
privacy,96,5.5254529391317835
gen,98,4.139158578011894
home,98,2.5810139599653437
intel,106,1.025643268801519
libre,107,2.6922395950755678
ufficio,112,2.529720665577793
laptop,124,0.7805208107685337
porta,134,1.8618912930021374
win,137,2.1932484289565797
11,137,1.276957697082425
17.3,165,4.426840650463674
laptop,168,0.7805208107685337
